Pessoa1170,9711,juros,23/10/1984,R$2135.00,comentario1170
Pessoa1171,9686,pagamento,23/10/1984,R$9873.00,comentario1171
Pessoa1172,6992,pagamento,23/10/1984,R$8111.00,comentario1172
Pessoa1173,895,pagamento,23/10/1984,R$6062.00,comentario1173
Pessoa1174,4205,pagamento,23/10/1984,R$7218.00,comentario1174
Pessoa1175,4458,juros,23/10/1984,R$8246.00,comentario1175
Pessoa1176,2312,juros,23/10/1984,R$5503.00,comentario1176
Pessoa1177,8619,juros,23/10/1984,R$8035.00,comentario1177
Pessoa1178,2520,doacao,23/10/1984,R$2221.00,comentario1178
Pessoa1179,9917,juros,23/10/1984,R$8014.00,comentario1179
Pessoa1180,8089,pagamento,23/10/1984,R$1724.00,comentario1180
Pessoa1181,3172,doacao,23/10/1984,R$6405.00,comentario1181
Pessoa1182,6879,juros,23/10/1984,R$524.00,comentario1182
Pessoa1183,175,pagamento,23/10/1984,R$2945.00,comentario1183
Pessoa1184,8825,pagamento,23/10/1984,R$7634.00,comentario1184
Pessoa1185,861,pagamento,23/10/1984,R$7375.00,comentario1185
Pessoa1186,581,juros,23/10/1984,R$286.00,comentario1186
Pessoa1187,1243,pagamento,23/10/1984,R$2460.00,comentario1187
Pessoa1188,7043,juros,23/10/1984,R$6254.00,comentario1188
Pessoa1189,863,doacao,23/10/1984,R$1355.00,comentario1189
Pessoa1190,5709,doacao,23/10/1984,R$4710.00,comentario1190
Pessoa1191,3294,pagamento,23/10/1984,R$9945.00,comentario1191
Pessoa1192,2734,juros,23/10/1984,R$2297.00,comentario1192
Pessoa1193,966,doacao,23/10/1984,R$1037.00,comentario1193
Pessoa1194,8216,doacao,23/10/1984,R$925.00,comentario1194
Pessoa1195,6921,pagamento,23/10/1984,R$1649.00,comentario1195
Pessoa1196,5280,doacao,23/10/1984,R$887.00,comentario1196
Pessoa1197,2640,pagamento,23/10/1984,R$1977.00,comentario1197
Pessoa1198,1586,doacao,23/10/1984,R$2996.00,comentario1198
Pessoa1199,1876,doacao,23/10/1984,R$4593.00,comentario1199
Pessoa1200,430,juros,23/10/1984,R$8388.00,comentario1200
Pessoa1201,4181,doacao,23/10/1984,R$2282.00,comentario1201
Pessoa1202,9859,doacao,23/10/1984,R$4893.00,comentario1202
Pessoa1203,9678,pagamento,23/10/1984,R$9385.00,comentario1203
Pessoa1204,4346,pagamento,23/10/1984,R$5920.00,comentario1204
Pessoa1205,4674,pagamento,23/10/1984,R$4009.00,comentario1205
Pessoa1206,2558,juros,23/10/1984,R$6846.00,comentario1206
Pessoa1207,9150,pagamento,23/10/1984,R$1002.00,comentario1207
Pessoa1208,3348,juros,23/10/1984,R$6089.00,comentario1208
Pessoa1209,5260,doacao,23/10/1984,R$9708.00,comentario1209
Pessoa1210,8035,doacao,23/10/1984,R$3208.00,comentario1210
Pessoa1211,6210,juros,23/10/1984,R$7424.00,comentario1211
Pessoa1212,1795,juros,23/10/1984,R$5486.00,comentario1212
Pessoa1213,7601,doacao,23/10/1984,R$2894.00,comentario1213
Pessoa1214,7864,pagamento,23/10/1984,R$1892.00,comentario1214
Pessoa1215,6291,pagamento,23/10/1984,R$2563.00,comentario1215
Pessoa1216,1495,pagamento,23/10/1984,R$9810.00,comentario1216
Pessoa1217,2525,pagamento,23/10/1984,R$1446.00,comentario1217
Pessoa1218,3276,pagamento,23/10/1984,R$4567.00,comentario1218
Pessoa1219,9412,juros,23/10/1984,R$6149.00,comentario1219
Pessoa1220,4242,doacao,23/10/1984,R$4914.00,comentario1220
Pessoa1221,4623,juros,23/10/1984,R$7673.00,comentario1221
Pessoa1222,5121,doacao,23/10/1984,R$3072.00,comentario1222
Pessoa1223,4326,doacao,23/10/1984,R$9107.00,comentario1223
Pessoa1224,4437,pagamento,23/10/1984,R$5725.00,comentario1224
Pessoa1225,1031,pagamento,23/10/1984,R$8347.00,comentario1225
Pessoa1226,1550,doacao,23/10/1984,R$1021.00,comentario1226
Pessoa1227,9234,juros,23/10/1984,R$8615.00,comentario1227
Pessoa1228,1267,doacao,23/10/1984,R$5791.00,comentario1228
Pessoa1229,4803,doacao,23/10/1984,R$2140.00,comentario1229
Pessoa1230,2522,doacao,23/10/1984,R$218.00,comentario1230
Pessoa1231,2288,doacao,23/10/1984,R$2261.00,comentario1231
Pessoa1232,9697,juros,23/10/1984,R$3267.00,comentario1232
Pessoa1233,5112,doacao,23/10/1984,R$827.00,comentario1233
Pessoa1234,7296,pagamento,23/10/1984,R$9393.00,comentario1234
Pessoa1235,5561,doacao,23/10/1984,R$5718.00,comentario1235
Pessoa1236,6416,juros,23/10/1984,R$4328.00,comentario1236
Pessoa1237,8056,pagamento,23/10/1984,R$4150.00,comentario1237
Pessoa1238,355,doacao,23/10/1984,R$7787.00,comentario1238
Pessoa1239,1294,pagamento,23/10/1984,R$3011.00,comentario1239
Pessoa1240,1017,pagamento,23/10/1984,R$2389.00,comentario1240
Pessoa1241,3074,doacao,23/10/1984,R$6493.00,comentario1241
Pessoa1242,2648,juros,23/10/1984,R$8378.00,comentario1242
Pessoa1243,9017,doacao,23/10/1984,R$2781.00,comentario1243
Pessoa1244,3972,pagamento,23/10/1984,R$1114.00,comentario1244
Pessoa1245,863,juros,23/10/1984,R$6485.00,comentario1245
Pessoa1246,8699,doacao,23/10/1984,R$4947.00,comentario1246
Pessoa1247,6680,juros,23/10/1984,R$8002.00,comentario1247
Pessoa1248,1457,juros,23/10/1984,R$945.00,comentario1248
Pessoa1249,9316,juros,23/10/1984,R$8221.00,comentario1249
Pessoa1250,5934,doacao,23/10/1984,R$3798.00,comentario1250
Pessoa1251,8087,doacao,23/10/1984,R$321.00,comentario1251
Pessoa1252,2748,doacao,23/10/1984,R$2834.00,comentario1252
Pessoa1253,4241,juros,23/10/1984,R$5177.00,comentario1253
Pessoa1254,627,pagamento,23/10/1984,R$4747.00,comentario1254
Pessoa1255,2832,juros,23/10/1984,R$3591.00,comentario1255
Pessoa1256,8790,juros,23/10/1984,R$9027.00,comentario1256
Pessoa1257,1646,juros,23/10/1984,R$4820.00,comentario1257
Pessoa1258,5038,juros,23/10/1984,R$6977.00,comentario1258
Pessoa1259,3464,doacao,23/10/1984,R$4274.00,comentario1259
Pessoa1260,568,pagamento,23/10/1984,R$9049.00,comentario1260
Pessoa1261,7977,juros,23/10/1984,R$3677.00,comentario1261
Pessoa1262,2744,doacao,23/10/1984,R$3549.00,comentario1262
Pessoa1263,7897,doacao,23/10/1984,R$9180.00,comentario1263
Pessoa1264,3144,pagamento,23/10/1984,R$9582.00,comentario1264
Pessoa1265,4078,pagamento,23/10/1984,R$8937.00,comentario1265
Pessoa1266,3707,pagamento,23/10/1984,R$3677.00,comentario1266
Pessoa1267,3008,doacao,23/10/1984,R$3445.00,comentario1267
Pessoa1268,5686,doacao,23/10/1984,R$9617.00,comentario1268
Pessoa1269,7670,pagamento,23/10/1984,R$3782.00,comentario1269
Pessoa1270,7415,juros,23/10/1984,R$4474.00,comentario1270
Pessoa1271,7973,juros,23/10/1984,R$3860.00,comentario1271
Pessoa1272,9363,doacao,23/10/1984,R$7159.00,comentario1272
Pessoa1273,7857,pagamento,23/10/1984,R$9351.00,comentario1273
Pessoa1274,1394,juros,23/10/1984,R$3583.00,comentario1274
Pessoa1275,3231,juros,23/10/1984,R$4463.00,comentario1275
Pessoa1276,3837,juros,23/10/1984,R$844.00,comentario1276
Pessoa1277,3578,pagamento,23/10/1984,R$6707.00,comentario1277
Pessoa1278,3491,juros,23/10/1984,R$1032.00,comentario1278
Pessoa1279,2971,pagamento,23/10/1984,R$2870.00,comentario1279
Pessoa1280,9043,juros,23/10/1984,R$9104.00,comentario1280
Pessoa1281,6023,pagamento,23/10/1984,R$7298.00,comentario1281
Pessoa1282,9718,pagamento,23/10/1984,R$2775.00,comentario1282
Pessoa1283,5687,doacao,23/10/1984,R$7017.00,comentario1283
Pessoa1284,2118,doacao,23/10/1984,R$944.00,comentario1284
Pessoa1285,2820,pagamento,23/10/1984,R$205.00,comentario1285
Pessoa1286,4899,pagamento,23/10/1984,R$9676.00,comentario1286
Pessoa1287,8776,doacao,23/10/1984,R$2921.00,comentario1287
Pessoa1288,9708,juros,23/10/1984,R$6068.00,comentario1288
Pessoa1289,9251,doacao,23/10/1984,R$8990.00,comentario1289
Pessoa1290,1131,juros,23/10/1984,R$4162.00,comentario1290
Pessoa1291,9180,pagamento,23/10/1984,R$4635.00,comentario1291
Pessoa1292,3442,pagamento,23/10/1984,R$7909.00,comentario1292
Pessoa1293,8938,juros,23/10/1984,R$138.00,comentario1293
Pessoa1294,8908,pagamento,23/10/1984,R$2483.00,comentario1294
Pessoa1295,2845,pagamento,23/10/1984,R$7880.00,comentario1295
Pessoa1296,1077,pagamento,23/10/1984,R$1127.00,comentario1296
Pessoa1297,3266,pagamento,23/10/1984,R$8958.00,comentario1297
Pessoa1298,7874,juros,23/10/1984,R$3331.00,comentario1298
Pessoa1299,1187,pagamento,23/10/1984,R$8790.00,comentario1299
Pessoa1300,7749,juros,23/10/1984,R$5356.00,comentario1300
Pessoa1301,5352,doacao,23/10/1984,R$7387.00,comentario1301
Pessoa1302,8423,doacao,23/10/1984,R$3664.00,comentario1302
Pessoa1303,2923,doacao,23/10/1984,R$8867.00,comentario1303
Pessoa1304,898,pagamento,23/10/1984,R$9379.00,comentario1304
Pessoa1305,593,pagamento,23/10/1984,R$1380.00,comentario1305
Pessoa1306,1814,pagamento,23/10/1984,R$9778.00,comentario1306
Pessoa1307,4387,pagamento,23/10/1984,R$6605.00,comentario1307
Pessoa1308,8689,pagamento,23/10/1984,R$4454.00,comentario1308
Pessoa1309,1723,pagamento,23/10/1984,R$3510.00,comentario1309
Pessoa1310,5133,doacao,23/10/1984,R$6128.00,comentario1310
Pessoa1311,995,juros,23/10/1984,R$5253.00,comentario1311
Pessoa1312,5292,juros,23/10/1984,R$2346.00,comentario1312
Pessoa1313,1919,juros,23/10/1984,R$9043.00,comentario1313
Pessoa1314,8237,juros,23/10/1984,R$5977.00,comentario1314
Pessoa1315,6699,doacao,23/10/1984,R$4920.00,comentario1315
Pessoa1316,7001,juros,23/10/1984,R$2502.00,comentario1316
Pessoa1317,4759,pagamento,23/10/1984,R$1039.00,comentario1317
Pessoa1318,2852,juros,23/10/1984,R$6794.00,comentario1318
Pessoa1319,7131,pagamento,23/10/1984,R$5627.00,comentario1319
Pessoa1320,1088,juros,23/10/1984,R$4007.00,comentario1320
Pessoa1321,4842,juros,23/10/1984,R$2074.00,comentario1321
Pessoa1322,9198,doacao,23/10/1984,R$9249.00,comentario1322
Pessoa1323,5731,doacao,23/10/1984,R$6016.00,comentario1323
Pessoa1324,4288,juros,23/10/1984,R$1259.00,comentario1324
Pessoa1325,7478,doacao,23/10/1984,R$6815.00,comentario1325
Pessoa1326,2894,pagamento,23/10/1984,R$1888.00,comentario1326
Pessoa1327,385,pagamento,23/10/1984,R$206.00,comentario1327
Pessoa1328,92,juros,23/10/1984,R$7814.00,comentario1328
Pessoa1329,282,juros,23/10/1984,R$1109.00,comentario1329
Pessoa1330,4502,pagamento,23/10/1984,R$3896.00,comentario1330
Pessoa1331,1035,doacao,23/10/1984,R$2740.00,comentario1331
Pessoa1332,3401,doacao,23/10/1984,R$598.00,comentario1332
Pessoa1333,3455,doacao,23/10/1984,R$9270.00,comentario1333
Pessoa1334,5806,juros,23/10/1984,R$5902.00,comentario1334
Pessoa1335,6379,juros,23/10/1984,R$8756.00,comentario1335
Pessoa1336,7761,doacao,23/10/1984,R$6509.00,comentario1336
Pessoa1337,9321,pagamento,23/10/1984,R$2030.00,comentario1337
Pessoa1338,903,pagamento,23/10/1984,R$3554.00,comentario1338
Pessoa1339,56,doacao,23/10/1984,R$3334.00,comentario1339
Pessoa1340,4139,doacao,23/10/1984,R$5580.00,comentario1340
Pessoa1341,5072,juros,23/10/1984,R$3037.00,comentario1341
Pessoa1342,6309,pagamento,23/10/1984,R$456.00,comentario1342
Pessoa1343,3731,doacao,23/10/1984,R$518.00,comentario1343
Pessoa1344,1240,pagamento,23/10/1984,R$9096.00,comentario1344
Pessoa1345,5748,doacao,23/10/1984,R$1926.00,comentario1345
Pessoa1346,2618,doacao,23/10/1984,R$6234.00,comentario1346
Pessoa1347,6200,doacao,23/10/1984,R$8724.00,comentario1347
Pessoa1348,5492,juros,23/10/1984,R$7528.00,comentario1348
Pessoa1349,7310,doacao,23/10/1984,R$6797.00,comentario1349
Pessoa1350,774,pagamento,23/10/1984,R$1754.00,comentario1350
Pessoa1351,3970,pagamento,23/10/1984,R$5172.00,comentario1351
Pessoa1352,4227,doacao,23/10/1984,R$1795.00,comentario1352
Pessoa1353,2089,pagamento,23/10/1984,R$8429.00,comentario1353
Pessoa1354,8721,doacao,23/10/1984,R$7005.00,comentario1354
Pessoa1355,9889,juros,23/10/1984,R$7541.00,comentario1355
Pessoa1356,8110,pagamento,23/10/1984,R$2188.00,comentario1356
Pessoa1357,1080,pagamento,23/10/1984,R$2767.00,comentario1357
Pessoa1358,9069,doacao,23/10/1984,R$7863.00,comentario1358
Pessoa1359,2092,pagamento,23/10/1984,R$6368.00,comentario1359
Pessoa1360,8613,juros,23/10/1984,R$2307.00,comentario1360
Pessoa1361,9385,pagamento,23/10/1984,R$7071.00,comentario1361
Pessoa1362,5532,doacao,23/10/1984,R$5780.00,comentario1362
Pessoa1363,6026,pagamento,23/10/1984,R$6659.00,comentario1363
Pessoa1364,3244,juros,23/10/1984,R$569.00,comentario1364
Pessoa1365,2641,doacao,23/10/1984,R$8711.00,comentario1365
Pessoa1366,5119,juros,23/10/1984,R$9502.00,comentario1366
Pessoa1367,7399,doacao,23/10/1984,R$1837.00,comentario1367
Pessoa1368,5383,juros,23/10/1984,R$9242.00,comentario1368
Pessoa1369,3498,doacao,23/10/1984,R$3807.00,comentario1369
Pessoa1370,4553,doacao,23/10/1984,R$174.00,comentario1370
Pessoa1371,3746,pagamento,23/10/1984,R$7517.00,comentario1371
Pessoa1372,6832,doacao,23/10/1984,R$535.00,comentario1372
Pessoa1373,8114,pagamento,23/10/1984,R$5889.00,comentario1373
Pessoa1374,3005,pagamento,23/10/1984,R$575.00,comentario1374
Pessoa1375,6776,pagamento,23/10/1984,R$6611.00,comentario1375
Pessoa1376,9710,doacao,23/10/1984,R$1035.00,comentario1376
Pessoa1377,3221,juros,23/10/1984,R$2356.00,comentario1377
Pessoa1378,9072,juros,23/10/1984,R$5887.00,comentario1378
Pessoa1379,6880,pagamento,23/10/1984,R$996.00,comentario1379
Pessoa1380,9976,pagamento,23/10/1984,R$9754.00,comentario1380
Pessoa1381,4627,pagamento,23/10/1984,R$8830.00,comentario1381
Pessoa1382,7955,doacao,23/10/1984,R$7149.00,comentario1382
Pessoa1383,5048,doacao,23/10/1984,R$8382.00,comentario1383
Pessoa1384,7729,doacao,23/10/1984,R$1181.00,comentario1384
Pessoa1385,7954,juros,23/10/1984,R$8513.00,comentario1385
Pessoa1386,4985,juros,23/10/1984,R$9576.00,comentario1386
Pessoa1387,5996,pagamento,23/10/1984,R$6127.00,comentario1387
Pessoa1388,9497,juros,23/10/1984,R$3062.00,comentario1388
Pessoa1389,2097,pagamento,23/10/1984,R$5335.00,comentario1389
Pessoa1390,4037,juros,23/10/1984,R$6079.00,comentario1390
Pessoa1391,9572,pagamento,23/10/1984,R$6502.00,comentario1391
Pessoa1392,4930,juros,23/10/1984,R$9147.00,comentario1392
Pessoa1393,5230,juros,23/10/1984,R$6065.00,comentario1393
Pessoa1394,3960,pagamento,23/10/1984,R$1671.00,comentario1394
Pessoa1395,5445,doacao,23/10/1984,R$408.00,comentario1395
Pessoa1396,4785,pagamento,23/10/1984,R$9866.00,comentario1396
Pessoa1397,2193,juros,23/10/1984,R$7608.00,comentario1397
Pessoa1398,2920,pagamento,23/10/1984,R$7018.00,comentario1398
Pessoa1399,8703,juros,23/10/1984,R$8681.00,comentario1399
Pessoa1400,8646,doacao,23/10/1984,R$8765.00,comentario1400
Pessoa1401,866,pagamento,23/10/1984,R$1484.00,comentario1401
Pessoa1402,9492,pagamento,23/10/1984,R$9113.00,comentario1402
Pessoa1403,1298,doacao,23/10/1984,R$1994.00,comentario1403
Pessoa1404,9667,doacao,23/10/1984,R$9630.00,comentario1404
Pessoa1405,3485,pagamento,23/10/1984,R$7907.00,comentario1405
Pessoa1406,508,doacao,23/10/1984,R$3985.00,comentario1406
Pessoa1407,6297,doacao,23/10/1984,R$1867.00,comentario1407
Pessoa1408,9594,pagamento,23/10/1984,R$8475.00,comentario1408
Pessoa1409,7000,doacao,23/10/1984,R$7015.00,comentario1409
Pessoa1410,8962,juros,23/10/1984,R$451.00,comentario1410
Pessoa1411,8564,juros,23/10/1984,R$6541.00,comentario1411
Pessoa1412,482,juros,23/10/1984,R$6065.00,comentario1412
Pessoa1413,4320,juros,23/10/1984,R$4621.00,comentario1413
Pessoa1414,818,doacao,23/10/1984,R$5237.00,comentario1414
Pessoa1415,6884,doacao,23/10/1984,R$6368.00,comentario1415
Pessoa1416,9922,juros,23/10/1984,R$226.00,comentario1416
Pessoa1417,5799,doacao,23/10/1984,R$4341.00,comentario1417
Pessoa1418,7274,pagamento,23/10/1984,R$8276.00,comentario1418
Pessoa1419,8612,juros,23/10/1984,R$3974.00,comentario1419
Pessoa1420,4093,doacao,23/10/1984,R$3089.00,comentario1420
Pessoa1421,7430,pagamento,23/10/1984,R$7172.00,comentario1421
Pessoa1422,8897,juros,23/10/1984,R$2635.00,comentario1422
Pessoa1423,8669,doacao,23/10/1984,R$4716.00,comentario1423
Pessoa1424,7735,pagamento,23/10/1984,R$6388.00,comentario1424
Pessoa1425,9109,pagamento,23/10/1984,R$3440.00,comentario1425
Pessoa1426,160,pagamento,23/10/1984,R$6452.00,comentario1426
Pessoa1427,162,pagamento,23/10/1984,R$2955.00,comentario1427
Pessoa1428,2038,pagamento,23/10/1984,R$8148.00,comentario1428
Pessoa1429,2813,pagamento,23/10/1984,R$626.00,comentario1429
Pessoa1430,7156,juros,23/10/1984,R$4222.00,comentario1430
Pessoa1431,4005,doacao,23/10/1984,R$9300.00,comentario1431
Pessoa1432,549,doacao,23/10/1984,R$6510.00,comentario1432
Pessoa1433,6814,pagamento,23/10/1984,R$3809.00,comentario1433
Pessoa1434,7731,pagamento,23/10/1984,R$2096.00,comentario1434
Pessoa1435,9777,juros,23/10/1984,R$3322.00,comentario1435
Pessoa1436,9531,juros,23/10/1984,R$985.00,comentario1436
Pessoa1437,7895,juros,23/10/1984,R$3433.00,comentario1437
Pessoa1438,1918,pagamento,23/10/1984,R$6221.00,comentario1438
Pessoa1439,9493,pagamento,23/10/1984,R$5305.00,comentario1439
Pessoa1440,2643,pagamento,23/10/1984,R$8244.00,comentario1440
Pessoa1441,9190,juros,23/10/1984,R$7690.00,comentario1441
Pessoa1442,1373,juros,23/10/1984,R$4774.00,comentario1442
Pessoa1443,231,juros,23/10/1984,R$9270.00,comentario1443
Pessoa1444,532,pagamento,23/10/1984,R$8443.00,comentario1444
Pessoa1445,6509,juros,23/10/1984,R$4179.00,comentario1445
Pessoa1446,9553,doacao,23/10/1984,R$3171.00,comentario1446
Pessoa1447,346,doacao,23/10/1984,R$7962.00,comentario1447
Pessoa1448,3765,pagamento,23/10/1984,R$9298.00,comentario1448
Pessoa1449,1009,doacao,23/10/1984,R$7449.00,comentario1449
Pessoa1450,9563,doacao,23/10/1984,R$7871.00,comentario1450
Pessoa1451,7660,doacao,23/10/1984,R$8557.00,comentario1451
Pessoa1452,2579,pagamento,23/10/1984,R$8387.00,comentario1452
Pessoa1453,706,doacao,23/10/1984,R$5757.00,comentario1453
Pessoa1454,3999,juros,23/10/1984,R$7405.00,comentario1454
Pessoa1455,6177,juros,23/10/1984,R$5643.00,comentario1455
Pessoa1456,9161,doacao,23/10/1984,R$9726.00,comentario1456
Pessoa1457,7690,juros,23/10/1984,R$1755.00,comentario1457
Pessoa1458,696,doacao,23/10/1984,R$9606.00,comentario1458
Pessoa1459,895,doacao,23/10/1984,R$5495.00,comentario1459
Pessoa1460,7617,doacao,23/10/1984,R$8332.00,comentario1460
Pessoa1461,1927,doacao,23/10/1984,R$7841.00,comentario1461
Pessoa1462,41,juros,23/10/1984,R$1574.00,comentario1462
Pessoa1463,7850,pagamento,23/10/1984,R$2824.00,comentario1463
Pessoa1464,3366,pagamento,23/10/1984,R$6410.00,comentario1464
Pessoa1465,6250,juros,23/10/1984,R$7717.00,comentario1465
Pessoa1466,3507,pagamento,23/10/1984,R$3631.00,comentario1466
Pessoa1467,8875,pagamento,23/10/1984,R$8016.00,comentario1467
Pessoa1468,7514,pagamento,23/10/1984,R$6858.00,comentario1468
Pessoa1469,556,juros,23/10/1984,R$1088.00,comentario1469
Pessoa1470,9149,pagamento,23/10/1984,R$455.00,comentario1470
Pessoa1471,7554,pagamento,23/10/1984,R$9437.00,comentario1471
Pessoa1472,2753,doacao,23/10/1984,R$4062.00,comentario1472
Pessoa1473,6332,doacao,23/10/1984,R$8607.00,comentario1473
Pessoa1474,8179,doacao,23/10/1984,R$1705.00,comentario1474
Pessoa1475,4535,pagamento,23/10/1984,R$1564.00,comentario1475
Pessoa1476,5486,doacao,23/10/1984,R$8410.00,comentario1476
Pessoa1477,5375,juros,23/10/1984,R$8936.00,comentario1477
Pessoa1478,7244,pagamento,23/10/1984,R$717.00,comentario1478
Pessoa1479,6736,pagamento,23/10/1984,R$5637.00,comentario1479
Pessoa1480,4264,doacao,23/10/1984,R$9586.00,comentario1480
Pessoa1481,9102,pagamento,23/10/1984,R$9345.00,comentario1481
Pessoa1482,3710,juros,23/10/1984,R$3373.00,comentario1482
Pessoa1483,6073,doacao,23/10/1984,R$5113.00,comentario1483
Pessoa1484,7140,pagamento,23/10/1984,R$4553.00,comentario1484
Pessoa1485,6953,pagamento,23/10/1984,R$5420.00,comentario1485
Pessoa1486,6200,juros,23/10/1984,R$9886.00,comentario1486
Pessoa1487,9045,juros,23/10/1984,R$3497.00,comentario1487
Pessoa1488,315,pagamento,23/10/1984,R$9127.00,comentario1488
Pessoa1489,4260,doacao,23/10/1984,R$4364.00,comentario1489
Pessoa1490,9642,juros,23/10/1984,R$134.00,comentario1490
Pessoa1491,8991,doacao,23/10/1984,R$7061.00,comentario1491
Pessoa1492,7345,pagamento,23/10/1984,R$7279.00,comentario1492
Pessoa1493,1486,juros,23/10/1984,R$9891.00,comentario1493
Pessoa1494,3438,pagamento,23/10/1984,R$8203.00,comentario1494
Pessoa1495,7942,pagamento,23/10/1984,R$9678.00,comentario1495
Pessoa1496,2311,doacao,23/10/1984,R$9659.00,comentario1496
Pessoa1497,7957,juros,23/10/1984,R$5034.00,comentario1497
Pessoa1498,2726,juros,23/10/1984,R$4049.00,comentario1498
Pessoa1499,4804,doacao,23/10/1984,R$1286.00,comentario1499
Pessoa1500,1640,pagamento,23/10/1984,R$2453.00,comentario1500
Pessoa1501,4109,pagamento,23/10/1984,R$2044.00,comentario1501
Pessoa1502,6438,doacao,23/10/1984,R$9600.00,comentario1502
Pessoa1503,1119,juros,23/10/1984,R$5568.00,comentario1503
Pessoa1504,7753,pagamento,23/10/1984,R$9427.00,comentario1504
Pessoa1505,6891,pagamento,23/10/1984,R$6268.00,comentario1505
Pessoa1506,1613,pagamento,23/10/1984,R$3251.00,comentario1506
Pessoa1507,4831,juros,23/10/1984,R$6139.00,comentario1507
Pessoa1508,3399,doacao,23/10/1984,R$3970.00,comentario1508
Pessoa1509,3214,pagamento,23/10/1984,R$3144.00,comentario1509
Pessoa1510,1502,pagamento,23/10/1984,R$481.00,comentario1510
Pessoa1511,6373,juros,23/10/1984,R$3938.00,comentario1511
Pessoa1512,8380,doacao,23/10/1984,R$4102.00,comentario1512
Pessoa1513,6347,pagamento,23/10/1984,R$4476.00,comentario1513
Pessoa1514,5155,doacao,23/10/1984,R$9317.00,comentario1514
Pessoa1515,9943,pagamento,23/10/1984,R$1637.00,comentario1515
Pessoa1516,443,doacao,23/10/1984,R$1730.00,comentario1516
Pessoa1517,9782,pagamento,23/10/1984,R$1864.00,comentario1517
Pessoa1518,8616,pagamento,23/10/1984,R$7551.00,comentario1518
Pessoa1519,6091,doacao,23/10/1984,R$3624.00,comentario1519
Pessoa1520,9319,doacao,23/10/1984,R$7964.00,comentario1520
Pessoa1521,2459,doacao,23/10/1984,R$1498.00,comentario1521
Pessoa1522,2406,doacao,23/10/1984,R$3965.00,comentario1522
Pessoa1523,9692,pagamento,23/10/1984,R$2640.00,comentario1523
Pessoa1524,7344,juros,23/10/1984,R$8998.00,comentario1524
Pessoa1525,8268,pagamento,23/10/1984,R$5617.00,comentario1525
Pessoa1526,6739,doacao,23/10/1984,R$8376.00,comentario1526
Pessoa1527,9985,pagamento,23/10/1984,R$6260.00,comentario1527
Pessoa1528,1699,pagamento,23/10/1984,R$1965.00,comentario1528
Pessoa1529,1467,doacao,23/10/1984,R$1690.00,comentario1529
Pessoa1530,4906,doacao,23/10/1984,R$5040.00,comentario1530
Pessoa1531,6694,pagamento,23/10/1984,R$8279.00,comentario1531
Pessoa1532,2090,juros,23/10/1984,R$7246.00,comentario1532
Pessoa1533,8053,juros,23/10/1984,R$789.00,comentario1533
Pessoa1534,6349,juros,23/10/1984,R$901.00,comentario1534
Pessoa1535,8234,pagamento,23/10/1984,R$1597.00,comentario1535
Pessoa1536,3694,pagamento,23/10/1984,R$2992.00,comentario1536
Pessoa1537,1247,pagamento,23/10/1984,R$1782.00,comentario1537
Pessoa1538,4332,juros,23/10/1984,R$4241.00,comentario1538
Pessoa1539,4691,doacao,23/10/1984,R$409.00,comentario1539
Pessoa1540,8364,juros,23/10/1984,R$9055.00,comentario1540
Pessoa1541,6990,juros,23/10/1984,R$7770.00,comentario1541
Pessoa1542,8596,pagamento,23/10/1984,R$634.00,comentario1542
Pessoa1543,9677,pagamento,23/10/1984,R$413.00,comentario1543
Pessoa1544,7447,pagamento,23/10/1984,R$1188.00,comentario1544
Pessoa1545,2878,juros,23/10/1984,R$5682.00,comentario1545
Pessoa1546,1105,pagamento,23/10/1984,R$1556.00,comentario1546
Pessoa1547,1162,pagamento,23/10/1984,R$6365.00,comentario1547
Pessoa1548,7114,pagamento,23/10/1984,R$2180.00,comentario1548
Pessoa1549,1061,doacao,23/10/1984,R$9184.00,comentario1549
Pessoa1550,2887,pagamento,23/10/1984,R$6697.00,comentario1550
Pessoa1551,2207,juros,23/10/1984,R$6555.00,comentario1551
Pessoa1552,1846,juros,23/10/1984,R$4642.00,comentario1552
Pessoa1553,2526,doacao,23/10/1984,R$8852.00,comentario1553
Pessoa1554,2040,pagamento,23/10/1984,R$3869.00,comentario1554
Pessoa1555,7907,juros,23/10/1984,R$3793.00,comentario1555
Pessoa1556,3642,doacao,23/10/1984,R$331.00,comentario1556
Pessoa1557,6684,pagamento,23/10/1984,R$2212.00,comentario1557
Pessoa1558,7248,juros,23/10/1984,R$473.00,comentario1558
Pessoa1559,5012,pagamento,23/10/1984,R$2122.00,comentario1559
Pessoa1560,3608,juros,23/10/1984,R$3304.00,comentario1560
Pessoa1561,6420,pagamento,23/10/1984,R$9426.00,comentario1561
Pessoa1562,7620,juros,23/10/1984,R$7692.00,comentario1562
Pessoa1563,5489,juros,23/10/1984,R$7821.00,comentario1563
Pessoa1564,8925,doacao,23/10/1984,R$8798.00,comentario1564
Pessoa1565,4671,doacao,23/10/1984,R$8405.00,comentario1565
Pessoa1566,8281,juros,23/10/1984,R$3043.00,comentario1566
Pessoa1567,4813,pagamento,23/10/1984,R$2324.00,comentario1567
Pessoa1568,1631,doacao,23/10/1984,R$6447.00,comentario1568
Pessoa1569,4183,juros,23/10/1984,R$5701.00,comentario1569
Pessoa1570,1990,pagamento,23/10/1984,R$8488.00,comentario1570
